"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"Beta[2,57]",-5.26893279489646,0.0814409677260347,5.00025488159977,-14.9754816893964,-8.32867478494107,-5.12330337262727,-2.06980063529481,4.07868581347504,3769.6274730177,0.999501203981253
"Beta[2,58]",-4.15543938986122,0.140216070492587,5.15116347485895,-13.6358437760598,-7.59887868806494,-4.31366961041614,-1.21255295591097,6.72441946297718,1349.63111258261,1.00002240606373
"Beta[2,59]",-5.18019560277494,0.0828462820357949,4.93149446951244,-14.870325603285,-8.21618479209664,-5.084050652162,-1.98529094036275,3.97619638211748,3543.32554213807,0.999952093775161
"Beta[2,60]",-5.55243749222553,0.0860997640084916,4.90175816158638,-15.4105389891392,-8.56157394055379,-5.34919689066152,-2.36084424579384,3.35387749340726,3241.15528734741,0.99918381716905
"Beta[2,61]",-5.27965271835256,0.0919051512485357,5.13480491782354,-15.4906160783731,-8.38289104055691,-5.18622143624628,-2.01963850704481,4.12196603863167,3121.53485582365,0.999135392329058
"Beta[2,62]",-5.32108160308672,0.0922597298156847,5.04990880774591,-15.1604345722842,-8.32165846675234,-5.08200494848458,-2.16993619028655,3.76283291308651,2996.00624546891,0.999298230594299
"Beta[2,63]",-5.16798179127575,0.0830835534401193,5.10066660812716,-15.1499855331812,-8.26002728539759,-5.05362551667819,-1.98638954643589,4.36347237738224,3768.97928272204,0.999799434809664
"Beta[2,64]",-4.05656099178919,0.197233773815137,5.48841080369541,-13.6920062338854,-7.55863735298964,-4.33284047460002,-1.10241048437674,6.89472930916639,774.338142173163,1.00051363903305
"Beta[2,65]",-5.25870209403509,0.0938618964040031,4.98407023083426,-15.1848418421196,-8.25860624629179,-5.14741388734879,-2.11486134277311,4.11747353836789,2819.61399603421,0.999811817256563
"Beta[2,66]",-5.17795249275246,0.0853532917083436,5.01877305033856,-15.2795481964292,-8.255136214125,-4.94338924336692,-2.09994754277907,4.21582502512102,3457.43930818868,0.999325165939261
"Beta[2,67]",-5.55908669371192,0.124754579243901,5.20593675228037,-15.7723995920422,-8.46897438360462,-5.3481738485472,-2.28196225118236,3.58769422916011,1741.34484012932,0.999617176351327
"Beta[2,68]",-5.19149682469504,0.0796836660922467,4.9278217726542,-15.1836362726937,-8.3072842708975,-5.06787561452364,-2.09625036060647,4.18187136974415,3824.47098365353,0.999654769405287
"Beta[2,69]",-5.33686962111455,0.0827641578699649,4.94204602767342,-15.3524273967427,-8.32710357706939,-5.1418442950287,-2.15304314301747,3.56859342564924,3565.57003164568,0.999135715507072
"Beta[2,70]",-5.49734361989835,0.0827300904218955,4.86801462785812,-15.0811768083655,-8.49153448976387,-5.31878396084077,-2.29770648569241,3.50195529212926,3462.39610979132,0.999213864204962
"Beta[2,71]",-5.05050719358517,0.0806955528973512,5.02746000662116,-15.2805593199495,-8.10617207349556,-4.8250011014753,-1.90627349814373,4.4941592046165,3881.48619439455,0.999412771767385
"Beta[2,72]",-4.02032524621043,0.189264581874009,5.49399099083216,-13.5761313088161,-7.51426365051497,-4.29213616958574,-1.08109882464274,7.51059441370177,842.63052265811,1.00105145611552
"Beta[2,73]",-5.10608438761448,0.072579715848199,4.86492835783403,-14.8432402477333,-8.24803497526038,-4.98523965844695,-2.10810978439922,4.23254856094454,4492.85467337487,0.999819993094809
"Beta[2,74]",-4.02353246297076,0.19969303496572,5.46509596807856,-13.5345632271477,-7.48965799195052,-4.36222122927616,-1.13238385682114,8.09763808841734,748.97918836852,1.0014619731075
"Beta[2,75]",-5.31943658108807,0.0729402721138753,4.79054706943011,-15.3675215493304,-8.29507143020119,-5.14375910007722,-2.26842588722975,3.56757138535948,4313.5562426686,0.99937155833818
"Beta[2,76]",-5.26357553538015,0.074888509784031,4.81480368156849,-15.4364698622796,-8.20677217178772,-5.15065071697652,-2.17416921278359,3.70326232835911,4133.58422061044,0.999587371937861
"Beta[2,77]",-5.31681968776149,0.0843490921146624,4.96492031200676,-15.3553617261339,-8.35933718641405,-5.1372407030802,-2.10552111370586,3.8685421098875,3464.68487235738,0.999105670946653
"Beta[2,78]",-3.66656894745561,0.184533684017222,5.48821739030122,-13.0804427725898,-7.37875027770523,-3.96390251925103,-0.648715019111773,8.50447398996768,884.527433618793,1.00040595962384
"Beta[2,79]",-5.13886463497746,0.0795199872613536,4.86970086237656,-15.2494061963448,-8.31805318836362,-4.97830173289838,-1.93193784374332,3.98459690268474,3750.17871418672,0.999581838711051
"Beta[2,80]",-3.91183184926677,0.160041712241608,5.29205975810526,-13.4407999111527,-7.34791920078215,-4.13078831943529,-1.02266077458792,7.99375495829256,1093.41014971294,1.00053022238019
"Beta[2,81]",-5.29961790394593,0.0844753814433306,5.13180039925452,-15.7650911382091,-8.37180339945797,-5.11407405925244,-2.06180340827149,4.07979530629356,3690.44884235925,0.999127119960178
"Beta[2,82]",-5.23622734439299,0.101142604235934,5.31586939510625,-15.6402523056757,-8.30679935265399,-5.04452495161167,-1.92710411355671,3.99750914625902,2762.3604100415,0.999414050836793
"Beta[2,83]",-5.13927655246471,0.0811032344519232,4.9338774936347,-15.1174115553633,-8.23880376787648,-4.9823742736511,-2.03203646267408,4.20628894742287,3700.84055678945,0.999081278299593
"Beta[2,84]",-5.20297737600273,0.0726663996557627,4.78162448983171,-14.6005412915033,-8.22640847039715,-5.02645756045192,-2.11231052341254,3.69195749413619,4329.95764438789,0.999400446339238
"Beta[2,85]",-5.23992955428021,0.0892263008657575,5.14688588010569,-14.8428781411733,-8.27676724676745,-5.14812075654904,-2.1508250810704,4.37222230660465,3327.38688870554,0.999600119179547
"Beta[2,86]",-5.24025053960577,0.099164827341223,5.50741518349993,-16.2102927601373,-8.21267862713304,-5.01854035783427,-2.04321753918445,4.50093206480625,3084.46832682336,0.999484499964325
"Beta[2,87]",-5.13784294781612,0.0741656683317913,4.77685960868171,-14.8693659339389,-8.12493070351183,-5.00821468442596,-2.02969650391618,3.78848771781644,4148.38567505194,0.999822927766627
"Beta[2,88]",-5.34924106818511,0.0796459026301203,4.82632997237025,-15.2492730504706,-8.29908553787236,-5.15540783577291,-2.21419032089656,3.52216521000449,3672.037814545,0.999647651267851
"Beta[2,89]",-5.32584687735727,0.0769100544200119,4.90131334093366,-15.3649241828079,-8.33435646287228,-5.16783224342663,-2.21502355472803,3.89311635717234,4061.24040576783,0.999258229584224
"Beta[2,90]",-5.18159455662778,0.0784726526922146,4.97958726318544,-15.332933935798,-8.24737671607867,-5.09003990960223,-2.06644637407075,4.30989123063886,4026.7069782359,0.999566882212717
"Beta[2,91]",-5.29559537760362,0.0874900191787381,5.09846347908254,-15.2527672320004,-8.32394630573902,-5.05998348956196,-2.10068867225648,3.94900700717601,3395.95246083742,0.999358883091605
"Beta[2,92]",-4.20182804777127,0.145155540738167,5.19980241077549,-13.6123427319896,-7.55430556292725,-4.37069647512207,-1.3409528493988,6.59608201869151,1283.23573793333,1.00057009304563
"Beta[2,93]",-5.20881629401837,0.07945993717849,4.95607430500098,-15.196045575671,-8.32611034201281,-5.00661028159049,-1.95809987660696,3.90893535518292,3890.26497627916,0.999794833457302
"Beta[2,94]",-5.41021350046658,0.0973030491227359,5.19579451580202,-16.1078272698763,-8.50288323274301,-5.05647546107393,-2.1632205143519,3.77012121351966,2851.35331726027,0.999631677564636
"Beta[2,95]",-5.58463936444666,0.0839765015636255,4.89761544618805,-15.9614332746114,-8.55675181691222,-5.35612814163757,-2.27670187641477,3.25832796287412,3401.36945772392,0.999417247141431
"Beta[2,96]",-4.94478186514949,0.0831937336677398,4.86277615665413,-14.3965669316079,-8.07209942903242,-4.91744784517777,-1.91566593400363,4.2093850041226,3416.54642268309,0.999263544943415
"Beta[2,97]",-5.21779401957314,0.0875140385757987,5.00522071422489,-15.2812104002676,-8.27631317460836,-5.10066473055583,-1.98427152549678,3.92125359018934,3271.07886079262,0.999790989756518
"Beta[2,98]",-5.17311551997682,0.0800332421141682,5.03897445651201,-15.1927699989308,-8.36567848743395,-5.0896974696542,-1.9990033234692,4.34227427122762,3964.08988068252,0.999777448594986
"Beta[2,99]",-5.39849685376163,0.0886279155366832,5.1311614408975,-15.5945145303851,-8.39286946308276,-5.18920465476708,-2.21852244133705,3.61713467905801,3351.89408993738,0.999771740262677
"Beta[2,100]",-5.19697833457179,0.0799042737334862,5.02959741237157,-15.4077271353555,-8.22441144211432,-4.98511747288146,-2.02147910613077,4.04883842022121,3962.10910775957,0.99977120656719
"Beta[2,101]",-4.94986603686699,0.0796005956352839,4.8757325748893,-14.9135098878981,-8.02154221647869,-4.82621139047428,-1.85738134724099,4.30513545660365,3751.86427891034,1.00111776625259
"Beta[2,102]",-5.2565762016226,0.0887277316423588,5.10024151751944,-15.5134637962662,-8.29685650341146,-5.10709996000728,-2.06200223699555,4.11038958666467,3304.1726110657,0.999700301354906
"Beta[2,103]",-4.91266993739436,0.0899711781249495,5.0127846819955,-14.5834339088668,-8.03743090894013,-4.81959199517433,-1.7747948210106,4.41457797123431,3104.21137580388,1.00038515654357
"Beta[2,104]",-5.09812411622309,0.0738670785792152,4.73200569202126,-14.6080747760623,-8.26072737925629,-4.98166965563355,-2.09235622150355,4.29677524752783,4103.82346554117,0.999322720593149
"Beta[2,105]",-4.14474195583238,0.143501809235368,5.09758603459605,-13.3545092504483,-7.59766802957063,-4.32319368319236,-1.25625611516126,6.47988477791859,1261.86930275458,1.00033154590445
"Beta[2,106]",-5.23713250769674,0.090593298287878,5.23052941960526,-15.5719888102382,-8.23551433750822,-5.07286254440848,-2.03230577931881,4.36404349378554,3333.48998874264,0.999379915783638
"Beta[2,107]",-5.26153039387368,0.0812740689473642,4.97459842597734,-15.2911151958379,-8.16591880057856,-5.04338842641186,-2.17842216375399,3.68728865162423,3746.38193088531,0.999354544324136
"Beta[2,108]",-5.03897438409768,0.0841530399709835,4.91759228311446,-15.1815013669323,-8.07358309348412,-4.83732466721333,-1.89256183362134,4.52650799083389,3414.80114860451,0.999769045674323
"Beta[2,109]",-5.23803959633126,0.085859023821905,5.2258849978916,-15.7046535344536,-8.30080029585708,-5.05489706037469,-2.11951404245389,4.56697878735486,3704.65528725166,0.999289067993756
"Beta[2,110]",-5.33641385881924,0.0852720941986347,4.99979378797267,-15.3143200157795,-8.31570626307591,-5.11949951924106,-2.14226321119149,3.66580744800423,3437.87694324457,1.00001099733156
"Beta[2,111]",-5.31820660034923,0.0754275844318084,4.70911257231844,-14.9289993406823,-8.31249691190944,-5.15718461190999,-2.1776837331201,3.72195307762267,3897.7837942517,0.999297875204927
"Beta[2,112]",-5.33936589268477,0.0778497996477934,4.85117061618059,-15.1139636219052,-8.37793492862445,-5.21064653221146,-2.17439449398067,3.95978107230821,3883.09575125051,0.999170907382031
"Beta[2,113]",-3.64847391938964,0.248072596421721,5.92807430767387,-13.4062175527894,-7.45621213290917,-4.0619560075136,-0.820374658810093,10.4685910988723,571.044158583739,1.00189231948014
"Beta[2,114]",-5.26906365287768,0.0758114468661498,4.75987654186916,-15.1338159112827,-8.1958864724834,-5.01228974731722,-2.18809266446035,3.48219978572299,3942.04707673714,0.999189455421669
"Beta[2,115]",-5.07181820015741,0.0792388220738086,4.90048854263126,-14.8502373992078,-8.14072305507116,-4.88858680382297,-1.99777494402501,3.87800307287331,3824.74719233368,0.999198463053705
"Beta[2,116]",-5.11357389304127,0.0780529165228074,4.76553487255776,-14.659531831406,-8.23666707577786,-4.90710891168389,-2.12285160547113,4.25207548214347,3727.73501223662,0.999813544736983
"Beta[2,117]",-5.20560678311772,0.0759352503955592,5.01238641104734,-15.2849268515931,-8.22377465869312,-5.02650622120978,-2.00370881928014,3.91333087559672,4357.14716875429,0.999153476960624
"Beta[2,118]",-5.31406925086793,0.0914878899079558,5.18575791501059,-15.6566033312594,-8.30757446461085,-5.1334978291776,-2.11952109026111,3.94386612866386,3212.90034827871,0.999324252786842
"Beta[2,119]",-5.45920006755709,0.0805193407281802,4.87159442752261,-15.2709617238364,-8.42694784142284,-5.27298100541788,-2.33642508549019,3.39664694911244,3660.51195329925,0.999335816529251
"Beta[2,120]",-5.19990103679324,0.076326002060886,4.89541879840961,-15.076214361896,-8.194628501981,-5.05282802852536,-2.00702043136373,4.03031833215699,4113.71947722748,0.999537147986736
"Beta[3,1]",-0.0215066437958656,0.0719294607404292,5.0061337992522,-9.87966921618485,-3.15547405511006,-0.0253317454140047,3.16523786675226,9.73167621011538,4843.85681569488,0.999683721034953
"Beta[3,2]",0.397775487770061,0.0779210143189937,4.99361739297471,-9.01326503245923,-2.91635793666057,0.319670861730951,3.5394507263138,10.6981535466135,4106.96813715498,0.999700070146051
"Beta[3,3]",0.339790076206485,0.0778503454977204,5.04171530763646,-9.27580336843412,-2.85924451868278,0.238194955818539,3.45521851350764,10.659673977182,4194.06878205,0.999619681055033
"Beta[3,4]",0.0126288204032298,0.068130194953492,4.89844663425848,-9.64716419263042,-3.16173573898577,-0.00261258686861879,3.14164938849137,9.76005767026622,5169.36857887021,0.999278807955559
"Beta[3,5]",0.303888266818395,0.076307474010784,5.04874743172842,-9.38661872434206,-2.96202917759445,0.21371151461768,3.53664638997979,10.6627392202883,4377.57036475859,0.999649181273767
"Beta[3,6]",-0.0268670277423494,0.0720087660899914,4.99782679283985,-9.95946262773907,-3.24109592732647,-0.113909971716286,3.29377461364617,9.63338722138816,4817.16656828772,0.999596181008889
"Beta[3,7]",0.121551339759982,0.0729089885358047,4.94368929641829,-9.75627108474813,-3.13469378181426,0.0792634268214622,3.23867971706716,9.90399602533122,4597.69533724127,0.999501574244449
"Beta[3,8]",0.257559603879175,0.0738137792195892,5.04498228054986,-9.53081429319824,-3.02541565342215,0.166084431925865,3.53003950739289,10.1979158825976,4671.37150669178,0.999768242591488
"Beta[3,9]",0.614419589083888,0.0791648046074771,5.14708913458933,-9.13081886897933,-2.77896453191738,0.404802436622645,3.72239354209916,11.0878420338939,4227.26126383118,0.999475164778925
"Beta[3,10]",-0.0260737708870975,0.0724603624450923,5.0425953336052,-9.89902679278671,-3.27789056604751,-0.0810325323136037,3.23133455651149,9.72979867917606,4842.91928734216,0.999492623490181
"Beta[3,11]",-0.529683478136554,0.090526741466416,5.37354140231191,-11.1156012676023,-3.64595587347096,-0.33442406848225,2.90147671003947,9.22071298641289,3523.44439889414,1.00031464932364
"Beta[3,12]",-0.319289207911467,0.0813630239711586,5.11959104288055,-10.6484842725915,-3.50883716350076,-0.242697523851374,2.99251078830582,9.37542849233794,3959.28147919868,1.00124404688702
"Beta[3,13]",-0.0742273456150738,0.0723269167459939,4.96870199739357,-9.96714889135202,-3.27099554298499,-0.0345562422574268,3.12186622725596,9.52079054798594,4719.39140286216,1.00024617087039
"Beta[3,14]",0.150603164410112,0.0734370899895375,5.02280636637671,-9.78408996333248,-3.12381856203782,0.119172699271096,3.45492896452523,9.92198593330033,4678.01870114517,0.999679837120811
"Beta[3,15]",0.16792674493832,0.0746288679540517,4.98242306616987,-9.49469016425214,-3.08389710285947,0.0406633561677888,3.36571348465209,10.1307546663775,4457.25514769716,0.999436528255992
"Beta[3,16]",-0.107613458735949,0.076424187496189,5.10797620091243,-10.1173322013311,-3.31936732155962,-0.0971264618077332,3.09015804806987,9.53690189866935,4467.20692475261,0.99976109773993
"Beta[3,17]",-0.197713032595616,0.0787794406257103,5.03565292972577,-10.0898747056894,-3.39302297830425,-0.141520734189437,3.10189211933054,9.50964057044485,4085.88175448295,1.00048678247597
"Beta[3,18]",-0.0430867601917191,0.0725078357750022,4.96629419922199,-9.6535825323432,-3.33379120858752,-0.0182496367064464,3.15669831867411,9.71849931441865,4691.31939449462,0.999783725519905
"Beta[3,19]",0.0969222021813742,0.0763434036798505,4.89805661337138,-9.44495812433199,-3.15636399665431,-0.014993424874305,3.28755662629173,9.74627222955715,4116.27673056526,0.999858079009077
"Beta[3,20]",0.0542442833687811,0.0702687486462514,4.93076842175527,-9.63903336231148,-3.09283706086854,-0.0035685850700804,3.26495988645399,9.63191030513494,4923.84952948585,0.999653168408622
"Beta[3,21]",0.385401086259419,0.0764773689862842,5.02385713539185,-9.17270363245073,-2.97277691208617,0.301060539430893,3.58270078356972,10.2717192131992,4315.27705551209,0.999935283534435
"Beta[3,22]",-0.0729760993529761,0.077671812212117,5.11787786916814,-10.1368648370769,-3.26261640576595,-0.127142621540256,3.14089366685867,9.85131915353099,4341.63150015563,0.999439322573059
"Beta[3,23]",0.0152322476173861,0.071543272455971,5.02397353016537,-9.70966471773899,-3.25846192943452,0.0718646302356278,3.22817700566213,9.81797913897392,4931.25070369554,0.999529234709497
"Beta[3,24]",-0.0947837217790548,0.0719125369635336,5.01720301499586,-10.2352090591666,-3.31672212068114,-0.0300539261179154,3.19004183885392,9.46638518577244,4867.59155135909,0.999815297483202
"Beta[3,25]",-0.117750530830794,0.0735323673533714,5.1294982651295,-10.2717472446324,-3.29776141476789,-0.118122391766176,3.0743703584552,9.91163114115708,4866.23051959239,0.999437977856741
"Beta[3,26]",0.0751817898431755,0.0753901896646187,5.06576266792425,-9.87105012579148,-3.2361769790003,0.0475601738948501,3.2263262018787,9.83059263912136,4515.02341049309,0.999734711077018
"Beta[3,27]",0.305346982338215,0.0787589286922727,4.93435421075556,-9.28649889504055,-3.03255911995085,0.269199836996968,3.45913862970337,10.2568494000415,3925.19325356438,1.00000524208804
"Beta[3,28]",0.218932310706559,0.071967990089653,4.94980880845377,-9.29142212102194,-3.00628366674312,0.243363365930438,3.40294192508578,9.98389827187372,4730.40255381781,0.999344720240782
"Beta[3,29]",-0.0287546482205142,0.0713668186547665,4.98166087223498,-9.95426994908177,-3.20585220908642,-0.0470598696324733,3.20596397107675,9.9140663140188,4872.54259171033,0.999525160438349
"Beta[3,30]",-0.250012083364276,0.0782376782602961,5.04594883411521,-10.743053518364,-3.46942988352241,-0.229114223693676,3.06170287302765,9.41339891199047,4159.62114053471,0.999783690147704
"Beta[3,31]",0.578821138414755,0.0812041341942898,5.11294926881767,-9.16246165434103,-2.79174602684248,0.459928072510921,3.68495184585714,11.1186442704339,3964.48415853121,0.999496099841235
"Beta[3,32]",0.305413268583039,0.0799215672361819,5.08871665732866,-9.4574577138346,-3.02983540477716,0.256688600952211,3.49015776637713,10.4526438789175,4054.04491733028,1.00007574834152
"Beta[3,33]",-0.0508051889128122,0.0703517962185967,5.10791840260811,-10.0243693397125,-3.29553136530655,0.0256145827428997,3.16492731195947,9.80344642479738,5271.54018214672,0.999374698873482
"Beta[3,34]",0.214040960488568,0.0702623837129486,5.00417199022789,-9.87719432716779,-2.99286584423104,0.200463103086247,3.48940913549372,10.0848423302754,5072.46076340738,0.999684001445897
"Beta[3,35]",0.135940345451596,0.0752913145086217,4.97731876720088,-9.47444400508821,-3.06223294422167,0.107439240525836,3.33258882194457,9.6969939174921,4370.19838364149,1.0002163884261
"Beta[3,36]",-0.0962595158189217,0.0792828711743405,4.95464159372509,-9.99353208562284,-3.27592269036279,0.0240238158567993,3.02561246467992,9.50352598598191,3905.40204653793,1.00002927630092
"Beta[3,37]",-0.00908382386601356,0.0730741245449105,4.96701468527226,-9.8724695825748,-3.14790066755636,-0.0810516347412433,3.22856802594321,9.74518148263426,4620.23053390502,0.99937273504104
"Beta[3,38]",0.369074854725541,0.0852518062225067,5.148249244033,-9.2969422845883,-2.93960236661165,0.237832645774054,3.52095734440351,11.1699583995498,3646.80003712813,0.999646793911647
"Beta[3,39]",-0.0537599474760664,0.0739022317684353,5.07942924604179,-10.1513015374568,-3.32993940895148,-0.0528098207807618,3.28395564732321,9.69405369986633,4724.0525795348,0.99979735203945
"Beta[3,40]",0.405088117740021,0.0781305485532632,4.97842070102739,-9.27482186112912,-2.81258851545012,0.398285339154477,3.58701108614776,10.2435648852129,4060.14403593351,0.999474718924287
"Beta[3,41]",0.398116656718253,0.0767514067037561,5.01365429664095,-9.38508721881021,-2.8681151722509,0.371611123595206,3.54366430725551,10.2734017436317,4267.13204386065,0.99940106405878
"Beta[3,42]",0.279980621734236,0.0771479137824545,5.02761976112854,-9.46565999108634,-2.94821853863969,0.309086459117717,3.57618751963819,10.2631058114253,4246.94343058247,0.99988877310619
"Beta[3,43]",-0.0259917498062233,0.0714902440871191,4.98183444343407,-9.9787801656852,-3.21002749565636,0.0677961696763945,3.14017843142529,9.90257078483665,4856.07093598905,0.999744773494407
"Beta[3,44]",-0.0389250328491068,0.0759368688244658,5.04515138801044,-10.0752297198634,-3.23936089409748,-0.0184390334552773,3.24738606105162,9.73761370832856,4414.10880414295,0.999650068486995
"Beta[3,45]",0.0282834783128262,0.0816954732790023,5.0539867004182,-9.82841927275937,-3.31515118832675,0.0358260920967483,3.16737541799287,9.93918029036797,3827.1210883979,1.00058206686452
"Beta[3,46]",0.051104401653364,0.0670872114206104,4.96177435137351,-9.49850173473101,-3.19639793492045,0.104141686878436,3.15774233573922,9.8302895977786,5470.0908488723,0.999619722555771
"Beta[3,47]",0.0599306853164899,0.0732381762334696,4.99603649710198,-9.74614965162609,-3.1485701863185,0.0698677698575085,3.18250324044812,10.0758815057522,4653.46190111682,0.999560596136277
"Beta[3,48]",0.0200981093267435,0.0759459159100802,5.08186852811295,-9.79206399334956,-3.26642796283796,-0.00729601415937531,3.21948128952403,9.90213154289208,4477.52482580893,0.999779136614108
"Beta[3,49]",-0.0619296354814677,0.0725946198209124,5.0106584859231,-10.0326603801658,-3.24846187653523,-0.02020474849992,3.13345828049128,9.86238199578781,4764.09854517726,0.999938766193235
"Beta[3,50]",-0.0994467022200895,0.0721395617022436,5.06880539436369,-10.1992465445403,-3.31465238538526,-0.0820728965657049,3.10715145005871,9.81098362109742,4937.0126138253,0.999225236935251
"Beta[3,51]",-0.097146582624947,0.0760871181925852,5.04575067980082,-10.0007378941715,-3.3236452782179,-0.0619563672563869,3.24937959852377,9.71706573295043,4397.73751010107,0.999614496077275
"Beta[3,52]",0.155700442982774,0.0718626528444323,4.96548674384977,-9.68079652381918,-3.08952916796765,0.0876312761270869,3.31981121739532,9.99288055867799,4774.38198675985,0.999899770094698
"Beta[3,53]",-0.0380043194241562,0.0711690629941432,4.97429793021798,-9.84693299661574,-3.21239011670619,0.00811700673798219,3.14259812115169,9.70862577505214,4885.18585198516,0.999699298162787
"Beta[3,54]",-0.0971155498291052,0.0718631699490573,4.94531660630743,-10.095230770189,-3.2274738239065,-0.078683130373486,3.11846810833081,9.35139903954338,4735.60489872814,0.999513995746995
"Beta[3,55]",0.0629761501292941,0.0735910371444456,4.98970272906654,-9.80668982052132,-3.22129873317223,0.177547518232683,3.25425857964173,9.9175020135842,4597.26456812536,0.999407464747112
"Beta[3,56]",-0.0673747118795672,0.0700020810266908,4.93573782640568,-9.94658416398605,-3.24024700132403,-0.130106428860001,3.09231935481075,9.60754300093494,4971.44070844273,0.999596859999034
"Beta[3,57]",0.0630438067719864,0.0683198683954308,4.99569375527549,-9.8701619512107,-3.09639144692635,0.0346513903128663,3.23939954278195,9.88179440421498,5346.8447331483,0.999432217605566
"Beta[3,58]",0.417281189403032,0.0774517068778427,5.07741548369401,-9.20042545662486,-2.97237943970513,0.341521458612872,3.58375521948071,10.6219175795266,4297.57455676417,0.999384215027457
"Beta[3,59]",0.0119269213765157,0.0752994868216381,5.07154330219511,-10.0010510312105,-3.23614655646622,0.0256564799332136,3.26057217416515,10.136603129561,4536.24229012139,0.999246306037481
"Beta[3,60]",-0.0327497863171867,0.0686227273945537,4.96854920573276,-9.84888365883082,-3.20863507897108,-0.0998626464964301,3.19422742361871,9.9181817552282,5242.31653439992,0.999600969268353
"Beta[3,61]",0.144883321437355,0.0684767003690837,5.07203894926854,-9.81743335908379,-3.10010165583506,0.104488696330332,3.4205004599916,9.96710458628215,5486.29946478642,0.999620811569503
"Beta[3,62]",0.0624068977959957,0.0676448020392686,4.90840256752749,-9.48082448122051,-3.17374016672753,0.0190147760609438,3.22609333297311,9.76527005375281,5265.15897718761,0.999630359705347
"Beta[3,63]",-0.045295587057593,0.073472969062328,5.01133245629048,-9.80421366427893,-3.26540223705889,-0.14719224810468,3.14372525970996,9.87827339105949,4652.12365666025,0.999915927917265
"Beta[3,64]",0.145509325304084,0.0758369915970212,5.13710306970552,-9.8328671751126,-3.14983506313748,0.0734326971943013,3.31918315987142,10.4218018487295,4588.538350107,0.999873076972785
"Beta[3,65]",-0.0334713944482367,0.0730505304008439,5.11165446853556,-9.99837824522496,-3.3826019043187,-0.0225706308633765,3.22376662415323,10.0785128480523,4896.39258179356,0.999926321674337
"Beta[3,66]",0.294101809503868,0.0820221196168398,5.10434123575891,-9.54430424147298,-3.00454037933236,0.244766581205384,3.51434371422661,10.3480846015528,3872.73182150654,1.00013467501069
"Beta[3,67]",-0.0901483603958123,0.0670928791050106,4.98165094759162,-10.3149523630055,-3.2734489575542,-0.0465337267291689,3.25916524227227,9.43846522711187,5513.07284529976,0.99973597444997
"Beta[3,68]",-0.0423030422036582,0.0724465624534289,5.16897280415652,-9.87689697391476,-3.29941230138739,-0.0858647766220905,3.20094078321649,9.97478158088009,5090.64635489129,0.999288636029428
"Beta[3,69]",-0.0458595175948777,0.0746522343275329,4.96834381924084,-9.70138743277296,-3.27088993876153,-0.0325466380642799,3.0926498160969,9.68441760987,4429.32617934502,0.999866002382382
"Beta[3,70]",-0.12456872023498,0.0698152106621996,4.98639822333266,-10.0718723562308,-3.31277117950784,-0.0886881844724692,3.11059683779453,9.5615253467978,5101.21716853931,0.99945718241552
"Beta[3,71]",0.293270421158605,0.080226083175399,5.11001978326314,-9.44784916630123,-2.98809756322373,0.207928425879041,3.48056364632675,10.6592873456337,4057.08385454052,0.999851386740757
"Beta[3,72]",0.108095325802793,0.076177621713214,5.00969675706301,-9.51092818625011,-3.18087025918943,0.0353831246591239,3.2758834033597,10.0718391154651,4324.82020289382,1.0001620663874
"Beta[3,73]",0.17320233890114,0.074160696933065,5.02611193406816,-9.68427197082973,-3.0763696448244,0.136184769317519,3.41088108410794,10.2592588336662,4593.2142940647,1.00001342184487
"Beta[3,74]",0.0959278924402914,0.0767158224916713,4.99133481176263,-9.68565839191397,-3.11709914644228,0.0183649419058103,3.2719237906813,10.1604905578515,4233.14860062132,0.999999873403054
"Beta[3,75]",-0.00234826306906058,0.0721040048032415,5.0675596991977,-10.102251679861,-3.25527649336007,0.0806373289861847,3.26868943143151,9.93544382902847,4939.45431915887,1.00010454931387
"Beta[3,76]",-0.0859387733119631,0.0710036463453437,5.08848377822975,-10.0118304961459,-3.20352283017419,-0.136303874362866,3.14656030726802,9.76777464319339,5135.88728981656,1.00010285878055
"Beta[3,77]",-0.00778635815035535,0.0686747031190887,4.94527651277003,-9.8864439626241,-3.28632494007152,0.00614883551011286,3.2484998444874,9.52936886681549,5185.46346453218,0.999748672689882
"Beta[3,78]",0.628506256105066,0.0849752883142351,5.14898231490593,-9.15349460072151,-2.78462463532265,0.419534023941956,3.90270291605016,11.3127613102588,3671.61813918425,0.999632918674851
"Beta[3,79]",0.0518766436841442,0.0710122702551325,5.00518895513239,-10.007052114412,-3.20773404379931,0.0499640565627238,3.28499074883779,9.79374710147412,4967.91504692118,0.999855605638964
"Beta[3,80]",0.677012227265411,0.0918973863388996,5.24821027527423,-9.39001826926993,-2.75420361494911,0.57972904695878,3.76490230579029,11.6682002929912,3261.49062787242,0.999944613056663
"Beta[3,81]",-0.0484840707905478,0.0687616011081303,4.91296748333061,-9.72857368169669,-3.18304325898742,-0.047737923080897,3.09492832109164,9.65906101364614,5105.00084385205,0.999560268117267
"Beta[3,82]",0.225498700953598,0.0717311554155004,5.12133145885838,-9.71190769588202,-3.14735116223442,0.160127819803447,3.45120954177423,10.8504524101756,5097.41645989509,0.999335434676168
